1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.434217461140030458e-01,1.730119275369950971e-01,1.265813992556193424e-01,1.295705635529527111e-01,2.498941178161266097e-01,1.775202457243033882e-01
6.178936825854057339e-03,6.599352366176970859e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.201425311730862866e-01,4.670791796348827130e-01
5.556097447263855585e-03,1.186705387673282763e-02,5.396143716294555803e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.429624770465476757e-01
5.138425082652052778e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.762475546259738745e-03,0.000000000000000000e+00,4.833950161885348651e-01
0.000000000000000000e+00,3.114484119341451914e-04,0.000000000000000000e+00,5.403453584659210218e-01,4.593431931221447773e-01,0.000000000000000000e+00
5.113289078372799112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.886710921627200332e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.189283411031597737e-01,1.949975011430121405e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.615719087825390088e-01
1.613594046584802474e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.682852059898071406e-01,9.546347847907161316e-03,4.060325056964376178e-01
9.317491384874362209e-03,0.000000000000000000e+00,5.909965094829623400e-01,0.000000000000000000e+00,3.996859991321632943e-01,0.000000000000000000e+00
5.149118937989324296e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.823924399719564660e-01,2.695666229111079275e-03,0.000000000000000000e+00
5.468421781333740982e-03,4.876817789443009810e-01,0.000000000000000000e+00,5.008928461902013574e-01,5.956953084163886004e-03,0.000000000000000000e+00
3.723395896462252108e-01,5.978517591484991955e-01,0.000000000000000000e+00,2.595241417528182035e-02,0.000000000000000000e+00,3.856237029993745541e-03
0.000000000000000000e+00,5.170082548889559648e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.829917451110439797e-01,0.000000000000000000e+00
5.083241006337430035e-01,0.000000000000000000e+00,4.910804521086886143e-01,0.000000000000000000e+00,3.009005821870608171e-04,2.945466753812405933e-04
1.157556952354330676e-02,0.000000000000000000e+00,4.729388834362884264e-01,5.100847515817177324e-01,5.400795458450477135e-03,0.000000000000000000e+00
5.417028948952095670e-03,4.587154193942734048e-01,5.251062633671588209e-01,1.076128828961568119e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.897996281969801663e-03,2.785427639545093315e-02,1.980416868395477037e-01,1.850708186148080497e-02,7.486989586215506698e-01,0.000000000000000000e+00
6.958590153604007345e-01,2.813593307536483845e-01,0.000000000000000000e+00,8.893539261849534028e-03,1.388811462410145629e-02,0.000000000000000000e+00
2.061504322887613289e-02,2.159942939718917376e-02,2.929100434547702442e-02,1.410835777492772392e-01,5.134061970859056523e-02,7.360703255705898229e-01
